titulo;url;municipio;uf;categoria;latitude;longitude;localizacao_confirmada;data;qtd_municipio;qtd_categoria
Polícia prende trio suspeito de planejar morte de morador de rua;https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2025/04/20/policia-prende-trio-suspeito-de-planejar-morte-de-morador-de-rua.htm;Rio de Janeiro;RJ;Morte;-22.91396877047803;-43.221274348175136;True;2026-04-23 15:57:31.115839;216;754
Homens são presos acusados de planejar matar morador de rua;https://pleno.news/brasil/cidades/homens-sao-presos-acusados-de-planejar-matar-morador-de-rua.html;Rio de Janeiro;RJ;Morte;-22.898023186894036;-43.21818347158066;True;2026-04-23 15:57:35.017596;216;754
Polícia investiga quem financiou grupo que planejou transmitir na internet morte de morador em situação de rua;https://cbn.globo.com/rio-de-janeiro/noticia/2025/04/22/policia-investiga-quem-finaciou-grupo-que-planjou-transmitir-na-internet-morte-de-morador-em-situacao-de-rua.ghtml;Rio de Janeiro;RJ;Morte;-22.901187939750404;-43.1973805275069;True;2026-04-23 15:57:38.348333;216;754
Assassinato de morador de rua evidencia violência contra essa população;https://www.almg.gov.br/comunicacao/noticias/arquivos/Assassinato-de-morador-de-rua-evidencia-violencia-contra-essa-populacao/;Rio de Janeiro;RJ;Violência;-22.92627017365149;-43.19197685078613;True;2026-04-23 15:57:41.559781;216;81
"Homem mata a tiros moradora de rua após ela pedir esmola no Centro de Niterói, RJ; veja vídeo";https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/11/20/homem-mata-a-tiros-moradora-de-rua-no-centro-de-niteroi-rj.ghtml;Rio de Janeiro;RJ;Outros;-22.92954617558786;-43.22598315485042;True;2026-04-23 15:57:44.636131;216;785
Morador de rua mata professor e engenheiro a facadas no Rio de Janeiro;https://www.correiobraziliense.com.br/app/noticia/brasil/2019/07/29/interna-brasil,774419/morador-de-rua-mata-professor-e-engenheiro-a-facadas-no-rio-de-janeiro.shtml;Rio de Janeiro;RJ;Morte;-22.95991619939043;-43.052995576240626;True;2026-04-23 15:57:47.642986;216;754
Morador de rua � assassinado em Niter�i ap�s brigar com seguran�a de supermercado;https://www.meiahora.com.br/rio-de-janeiro/2018/02/5517062-morador-de-rua-e-assassinado-em-niteroi-apos-brigar-com-seguranca-de-supermercado.html;Rio de Janeiro;RJ;Morte;-22.899813504745985;-43.19682414398691;True;2026-04-23 15:57:50.014583;216;754
Jovens Planejavam Assassinato de Morador de Rua no Rio em ‘Homenagem’ a Hitler” – ACG News;https://acgnews.com.br/jovens-planejavam-assassinato-de-morador-de-rua-no-rio-em-homenagem-a-hitler/168718/;Rio de Janeiro;RJ;Violência;-22.851234948687942;-42.356104217714986;True;2026-04-23 15:57:52.956124;216;81
Depoimentos geram dúvida sobre autoria de assassinato de morador de rua em São Paulo;https://jovempan.com.br/noticias/brasil/depoimentos-duvidas-autoria-assassinato-morador-de-rua-sao-paulo.html;São Paulo;SP;Morte;-23.762969010977812;-45.913377273196375;True;2026-04-23 15:57:57.319262;159;754
Morador de rua é assassinado por dois indivíduos próximo à Estação Rodoviária;https://www.colatinanews.com/2025/09/morador-de-rua-e-assassinado-por-dois.html;Rio de Janeiro;RJ;Morte;-22.899479086859667;-43.20809319657746;True;2026-04-23 15:58:01.341705;216;754
Comerciantes espancam morador de rua até a morte no Piauí;https://tmc.com.br/brasil/video-comerciantes-espancam-morador-de-rua-ate-a-morte-no-meio-de-avenida-no-pi/;Teresina;PI;Morte;-5.093399093688971;-42.78885863533275;True;2026-04-23 15:58:04.752695;67;754
Sem-teto – Wikipédia, a enciclopédia livre;https://pt.wikipedia.org/wiki/Sem-teto;Belo Horizonte;MG;Outros;-19.91563645529651;-43.95417309635163;True;2026-04-23 15:58:12.949210;87;785
Corpo de sem-teto morto no Rio é liberado para enterro em Salvador;https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/10/21/liberacao-corpo-bahia-sem-teto-morto-no-rio-sepultamento-salvador.ghtml;Salvador;BA;Morte;-12.989160261417668;-38.4971443040817;True;2026-04-23 15:58:16.351349;61;754
Defensoria consegue liberação do corpo de 'Bahia', sem-teto morto no Rio, para sepultamento em Salvador;https://diariodoestadogo.com.br/defensoria-consegue-liberacao-do-corpo-de-bahia-sem-teto-morto-no-rio-para-sepultamento-em-salvador-550409/;Rio de Janeiro;RJ;Morte;-22.89159471455627;-43.19129150607421;True;2026-04-23 15:58:20.792350;216;754
Sem teto ocupam terreno em São Gonçalo;https://www.estadao.com.br/brasil/rio-de-janeiro/sem-teto-ocupam-terreno-em-sao-goncalo/;Rio de Janeiro;RJ;Outros;-22.914701510696645;-43.20654592104683;True;2026-04-23 15:58:26.655287;216;785
Walking Along the Ipanema Beachfront — Rio de Janeiro, Brazil 【4K】2024 🇧🇷;https://www.youtube.com/watch?v=8SOK2eg3bTU;Rio de Janeiro;RJ;Outros;-22.898414568832525;-43.2233704050999;True;2026-04-23 15:58:29.243470;216;785
Segurança é condenado a 15 anos por morte de sem-teto no Rio;https://g1.globo.com/rj/rio-de-janeiro/noticia/2026/02/04/seguranca-condenado-por-morte-de-sem-teto.ghtml;Rio de Janeiro;RJ;Morte;-22.91433070713078;-43.19497500665657;True;2026-04-23 15:58:34.319311;216;754
"Homem é preso por matar sem-teto em Benfica; câmeras registraram crime";https://g1.globo.com/rj/rio-de-janeiro/noticia/2026/02/10/homem-e-preso-por-homicidio.ghtml;Rio de Janeiro;RJ;Outros;-22.91462248081255;-43.221736903069946;True;2026-04-23 15:58:38.707033;216;785
"Morador em situação de rua é morto a tiros na Zona Norte do Rio; vídeo mostra disparos";https://g1.globo.com/rj/rio-de-janeiro/noticia/2021/10/04/sem-teto-e-morto-a-tiros-na-zona-norte-do-rio.ghtml;Rio de Janeiro;RJ;Morte;-22.820864615630846;-43.20710782857158;True;2026-04-23 15:58:42.474714;216;754
Grupo que matou sem-teto era formado por 3 homens com fuzil e pistolas;https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/10/17/grupo-que-matou-sem-teto-era-formado-por-3-homens-com-fuzil-e-pistolas.ghtml;Rio de Janeiro;RJ;Morte;-22.925802570406727;-43.201520036721305;True;2026-04-23 15:58:45.192713;216;754
"Censo da Prefeitura do Rio aponta que 750 pessoas foram parar na rua com a pandemia; cidade tem 12 mil sem-teto";https://g1.globo.com/rj/rio-de-janeiro/noticia/2021/05/17/censo-da-prefeitura-do-rio-aponta-que-750-pessoas-foram-parar-na-rua-com-a-pandemia-cidade-tem-12-mil-sem-teto.ghtml;Rio de Janeiro;RJ;Outros;-22.9877564027727;-42.94742906334507;True;2026-04-23 15:58:49.370356;216;785
Papa recorda sem-teto morto de frio;https://www.vaticannews.va/pt/papa/news/2021-01/papa-francisco-depois-do-angelus-sem-teto.html;Rio de Janeiro;RJ;Morte;-22.51550553044279;-41.95379548639602;True;2026-04-23 15:58:52.950753;216;754
"Modelo morre após cair de prédio no RJ; namorado é preso e encontrado sem vida dentro da cela";https://tnonline.uol.com.br/noticias/cotidiano/modelo-morre-apos-cair-de-predio-no-rj-namorado-e-preso-e-encontrado-sem-vida-dentro-da-cela-1083447;Rio de Janeiro;RJ;Morte;-22.995397790478005;-43.4108581237576;True;2026-04-23 15:58:55.591984;216;754
"Empresário é morto em abordagem da PM no RJ; carro levou 23 tiros, diz irmã";https://noticias.uol.com.br/cotidiano/ultimas-noticias/2026/04/22/morte-homem-rio-de-janeiro-pmerj.ghtm;Rio de Janeiro;RJ;Morte;-22.914305522887638;-42.70337946418308;True;2026-04-23 15:58:58.709175;216;754
O depoimento de pai de jovem de 14 anos morto em operação contra Comando Vermelho: 'Ele se iludiu';https://www.bbc.com/portuguese/articles/ckgk158322no;Rio de Janeiro;RJ;Morte;-22.905519433936274;-43.22715761437974;True;2026-04-23 15:59:01.333126;216;754
PM faz 24 disparos e mata empresário no Rio;https://iclnoticias.com.br/empresario-morto-23-tiros-abordagem-pm-rio/;Rio de Janeiro;RJ;Morte;-22.89699023341012;-43.212880371821065;True;2026-04-23 15:59:06.417447;216;754
Corpos em cômodos diferentes e sem sinais de violência: o que se sabe sobre modelo e filha encontradas mortas no Rio;https://noticias.r7.com/rio-de-janeiro/corpos-em-comodos-diferentes-e-sem-sinais-de-violencia-o-que-se-sabe-sobre-modelo-e-filha-14102025/;Rio de Janeiro;RJ;Morte;-23.010661016409134;-43.37728990418577;True;2026-04-23 15:59:10.806951;216;754
Corpo de 'Bahia', sem-teto-morto no Rio, é liberado para sepultamento em Salvador;https://galegonoticias.com.br/noticia/13886/corpo-de-bahia-sem-teto-morto-no-rio-e-liberado-para-sepultamento-em-salvador;Salvador;BA;Morte;-12.995231387394075;-38.492806085067116;True;2026-04-23 15:59:13.910284;61;754
Sem-teto assassinado no Rio: filha busca traslado para Bahia;https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/10/18/filha-quer-levar-corpo-de-sem-teto-para-a-terra-natal.ghtml;Natal;RN;Morte;-5.816517034668444;-35.21604867361701;True;2026-04-23 15:59:17.374452;72;754
"Pandemia da Covid-19 aumenta número de pessoas sem-teto no Rio; veja depoimentos";https://g1.globo.com/rj/rio-de-janeiro/noticia/2020/06/29/pandemia-da-covid-19-aumenta-numero-de-pessoas-sem-teto-no-rio-veja-depoimentos.ghtml;Rio de Janeiro;RJ;Outros;-22.90334269199994;-43.22364050763384;True;2026-04-23 15:59:20.470490;216;785
Movimento dos Trabalhadores Sem-Teto;https://mtst.org/;Rio de Janeiro;RJ;Outros;-22.893167261375076;-43.191964465337115;True;2026-04-23 15:59:23.248058;216;785
Membro de movimento sem-teto é morto em operação da polícia em Sergipe;https://www1.folha.uol.com.br/cotidiano/2022/03/membro-de-movimento-sem-teto-e-morto-em-operacao-da-policia-em-sergipe.shtml;Rio de Janeiro;RJ;Morte;-21.977227170674166;-41.997191373350404;True;2026-04-23 15:59:26.454200;216;754
Empresário é morto a tiros durante abordagem da PM na Pavuna;https://g1.globo.com/rj/rio-de-janeiro/noticia/2026/04/22/homem-morre-na-pavuna-na-zona-norte-do-rio.ghtml;Rio de Janeiro;RJ;Morte;-22.907038062088752;-43.22456656354373;True;2026-04-23 15:59:29.102203;216;754
‘Começava a cantar e animava todo mundo’: uma das vítimas de ataque a tiros em Irajá era percussionista e estava em projeto social;https://oglobo.globo.com/rio/noticia/2025/10/17/qualquer-hora-passam-aqui-e-atiram-disse-amigo-dias-antes-a-uma-das-vitimas-de-ataque-a-fuzil-a-pessoas-em-situacao-de-rua-no-rio.ghtml;Rio de Janeiro;RJ;Morte;-22.842899020148995;-43.30580611335793;True;2026-04-23 15:59:32.803427;216;754
Jornalismo Independente;https://iclnoticias.com.br/;Rio de Janeiro;RJ;Outros;-22.904111068468602;-43.2057911358114;True;2026-04-23 15:59:34.892625;216;785
Jacarezinho: o que se sabe sobre operação policial que deixou 28 mortos no Rio;https://www.bbc.com/portuguese/brasil-57015948;Rio de Janeiro;RJ;Morte;-22.892073712640613;-43.21557319460872;True;2026-04-23 15:59:39.223463;216;754
"Krajewski celebra o funeral de ""Robertino""";https://www.vaticannews.va/pt/igreja/news/2021-01/krajewski-funeral-sem-teto-pobreza-roma.html;Natal;RN;Morte;-5.8184138419932045;-35.218243094222125;True;2026-04-23 15:59:42.078315;72;754
Atualizado em Quinta-Feira, 23 de Abril de 2026;https://www.ojogodobicho.com/deu_no_poste.htm;Rio de Janeiro;RJ;Outros;-22.91192114746907;-43.212709610766645;True;2026-04-23 15:59:44.334219;216;785
Morre frentista ferido em explosão durante abastecimento de GNV no Centro do Rio;https://odia.ig.com.br/rio-de-janeiro/2025/06/7071466-morre-frentista-ferido-em-explosao-durante-abastecimento-de-gnv-no-centro-do-rio.html;Rio de Janeiro;RJ;Morte;-22.899675139781618;-43.19348747449773;True;2026-04-23 15:59:47.640586;216;754
Miss morta após queda do 13º andar no RJ: veja tudo o que se sabe;https://www.itatiaia.com.br/brasil/sudeste/rj/miss-morta-apos-queda-do-13o-andar-no-rj-veja-tudo-o-que-se-sabe/;Rio de Janeiro;RJ;Morte;-22.9169483729542;-43.19752267177736;True;2026-04-23 15:59:49.830707;216;754
homicidio: Últimas Notícias;https://gauchazh.clicrbs.com.br/ultimas-noticias/tag/homicidio/;Rio de Janeiro;RJ;Violência;-22.926017171017815;-43.19890472472321;True;2026-04-23 15:59:53.229225;216;81
Adolescente é detido após incendiar homem em situação de rua e transmitir em rede social;https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/20/adolescente-e-detido-apos-atirar-artefatos-incendiarios-em-morador-de-rua-na-zona-oeste-do-rio-e-transmitir-em-rede-social.ghtml;Rio de Janeiro;RJ;Outros;-22.89257425456816;-43.20588026626132;True;2026-04-23 16:00:00.977772;216;785
Homem é preso após atear fogo em morador de rua no Rio de Janeiro;https://sbtnews.sbt.com.br/noticia/brasil/209173-homem-e-preso-apos-atear-fogo-em-morador-de-rua-no-rio-de-janeiro;Rio de Janeiro;RJ;Outros;-22.850006644953314;-42.35517822303171;True;2026-04-23 16:00:03.669384;216;785
Mulher é estuprada por morador de rua em Bento Ribeiro;https://odia.ig.com.br/noticia/rio-de-janeiro/2014-05-25/mulher-e-estuprada-por-morador-de-rua-em-bento-ribeiro.html;Rio de Janeiro;RJ;Outros;-22.920188086514553;-43.20342289944518;True;2026-04-23 16:00:07.418302;216;785
Morador de rua beija influenciadora em festa no Rio de Janeiro;https://noticias.r7.com/brasilia/morador-de-rua-beija-influenciadora-em-festa-no-rio-de-janeiro-04042022/;Rio de Janeiro;RJ;Outros;-22.92836251715846;-43.22091693763508;True;2026-04-23 16:00:11.529312;216;785
Rio de Janeiro tem a menor média de moradores por domicílio do país, aponta IBGE;https://tribunadepetropolis.com.br/noticias/rio-de-janeiro-tem-a-menor-media-de-moradores-por-domicilio-do-pais-aponta-ibge/;Rio de Janeiro;RJ;Outros;-22.90035166812873;-43.21392711949497;True;2026-04-23 16:00:15.288550;216;785
Morador de rua conhecido como ‘Mendigato’ é encontrado no Rio de Janeiro;https://aventurasnahistoria.com.br/noticias/historia-hoje/morador-de-rua-conhecido-como-mendigato-e-encontrado-no-rio-de-janeiro.phtml;Rio de Janeiro;RJ;Outros;-22.925696051936573;-43.222478344861294;True;2026-04-23 16:00:18.482914;216;785
Morador de Rua: últimas notícias na Jovem Pan;https://jovempan.com.br/tag/morador-de-rua;Rio de Janeiro;RJ;Outros;-22.899457035284666;-43.201395958595754;True;2026-04-23 16:00:21.552936;216;785
Arquivo para morador rua – Pragmatismo Político;https://www.pragmatismopolitico.com.br/tag/morador-rua;Rio de Janeiro;RJ;Outros;-22.904877555729467;-43.20910232661797;True;2026-04-23 16:00:24.113491;216;785
Acolhimento de moradores de rua cresce no Rio, mas desafios persistem;https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/08/19/acolhimentos-a-pessoas-em-situacao-de-rua-cresce-mas-desafios-persistem.ghtml;Rio de Janeiro;RJ;Outros;-22.908962183478604;-43.196510236409694;True;2026-04-23 16:00:27.522113;216;785
Rio tem dezenas de corpos enfileirados na rua após operação policial que matou ao menos 121;https://www.antena1.com.br/noticias/rio-amanhece-com-mais-de-40-corpos-expostos-em-rua-apos-operacao-policial-mais-letal;Rio de Janeiro;RJ;Morte;-22.915978885317767;-43.215637395577964;True;2026-04-23 16:00:31.048392;216;754
Notícias sobre Moradores de Rua;https://veja.abril.com.br/noticias-sobre/moradores-de-rua/;Rio de Janeiro;RJ;Outros;-22.926351069982875;-43.19870006365263;True;2026-04-23 16:00:34.250290;216;785
Ataque a tiros de fuzil mata duas pessoas em situação de rua no Rio;https://www.metropoles.com/brasil/ataque-a-tiros-de-fuzil-mata-duas-pessoas-em-situacao-de-rua-no-rio;Rio de Janeiro;RJ;Morte;-22.861635355003916;-43.33583693048203;True;2026-04-23 16:00:37.610244;216;754
As Últimas Notícias do Rio de Janeiro;https://povonarua.com.br/;Rio de Janeiro;RJ;Outros;-22.901784138150585;-43.2237911338523;True;2026-04-23 16:00:41.931875;216;785
Rota da notícia- Morador de rua precisa de atendimento médico;https://www.youtube.com/watch?v=Lr2-8MVuFt0;Rio de Janeiro;RJ;Outros;-22.909180064741086;-43.20941775081781;True;2026-04-23 16:00:45.347804;216;785
Instituto de Pesquisa e Estatística do Distrito Federal;https://ipe.df.gov.br/2o-censo-distrital-da-populacao-em-situacao-de-rua;Brasília;DF;Outros;-15.806695316579596;-47.883282271822715;True;2026-04-23 16:00:54.181775;84;785
DF tem maior percentual de pessoas em situação de rua do Brasil, diz pesquisa do governo federal;https://g1.globo.com/df/distrito-federal/noticia/2023/09/16/df-tem-maior-percentual-de-pessoas-em-situacao-de-rua-do-brasil-diz-pesquisa-do-governo-federal.ghtml;Brasília;DF;Outros;-15.820799057654884;-48.05184641203569;True;2026-04-23 16:00:58.204523;84;785
Censo aponta que população em situação de rua no DF cresceu menos do que em outros estados;https://gpsbrasilia.com.br/censo-aponta-que-populacao-em-situacao-de-rua-no-df-cresceu-menos-do-que-em-outros-estados/;Brasília;DF;Outros;-15.767910668835983;-47.989170208378226;True;2026-04-23 16:01:06.500697;84;785
ESTIMATIVA DA POPULAÇÃO EM SITUAÇÃO DE RUA NO BRASIL;https://www.academia.edu/30288969/ESTIMATIVA_DA_POPULAÇÃO_EM_SITUAÇÃO_DE_RUA_NO_BRASIL;Brasília;DF;Outros;-15.790379868235336;-47.96182101884902;True;2026-04-23 16:01:14.335236;84;785
População em situação de rua;https://brasilescola.uol.com.br/brasil/populacao-situacao-rua.htm;Rio de Janeiro;RJ;Outros;-22.91652049095141;-43.222716472900366;True;2026-04-23 16:01:16.723450;216;785
A população em situação de rua chega ao Supremo Tribunal Federal: o caminho por direitos e reconhecimento a partir de uma audiência pública ‒ a ADPF 976;https://www.scielo.br/j/sausoc/a/Sn9sXN4y4DZWzgL7Wqq6XFx/;Rio de Janeiro;RJ;Morte;-22.833284397572996;-43.29483802272775;True;2026-04-23 16:01:20.528686;216;754
População em situação de rua cresce até 187 vezes nas capitais brasileiras em pouco mais de uma década;https://oglobo.globo.com/brasil/noticia/2026/01/16/populacao-em-situacao-de-rua-cresce-ate-187-vezes-nas-capitais-brasileiras-em-pouco-mais-de-uma-decada.ghtml;Brasília;DF;Outros;-15.806404768288232;-47.877659594045724;True;2026-04-23 16:01:23.759755;84;785
Ipea: população em situação de rua no Brasil supera 281 mil;https://d24am.com/brasil/ipea-populacao-em-situacao-de-rua-no-brasil-supera-281-mil/;Brasília;DF;Acidente;-15.775751970494175;-47.99167044758786;True;2026-04-23 16:01:26.434443;84;22
População em situação de rua: direitos e contradições;https://revistas.ufpr.br/resistencialitoral/article/view/82683;Rio de Janeiro;RJ;Outros;-22.920081736401503;-43.2084953516728;True;2026-04-23 16:01:29.373054;216;785
